EmployeeID,Age,Department,YearsAtCompany,YearsInCurrentRole,YearsWithCurrentManager,JobLevel,JobSatisfaction,Salary,Attrition,WorkLifeBalance,OverTime,MaritalStatus,DistanceFromHome,Education
2281,55,Marketing,37,3,2.0,5,4.0,46406.0,No,4,No,Single,37,Bachelor
501,54,Sales,4,5,8.0,5,4.0,37034.0,No,3,No,Married,4,College
218,43,Finance,13,9,2.0,3,1.0,126988.0,No,2,Yes,Married,41,Bachelor
2715,57,Marketing,38,1,7.0,1,3.0,115343.0,No,2,No,Married,41,Bachelor
2818,45,Sales,7,8,7.0,5,2.0,106821.0,No,4,Yes,Married,23,Below College
491,41,Marketing,30,11,5.0,5,4.0,145253.0,No,4,Yes,Married,23,Below College
2376,24,Finance,1,11,9.0,5,3.0,105019.0,No,1,No,Married,24,Master
1320,26,HR,29,3,6.0,2,4.0,142529.0,Yes,1,No,Single,3,College
812,27,Finance,17,6,2.0,3,3.0,50615.0,No,4,No,Divorced,22,Master
589,20,HR,34,6,8.0,3,4.0,112083.0,Yes,2,No,Divorced,33,Doctor
1658,32,Engineering,14,4,1.0,5,2.0,38299.0,No,4,Yes,Married,46,Below College
2822,45,Finance,29,12,2.0,2,4.0,110210.0,No,4,No,Single,32,Below College
735,27,Finance,1,4,1.0,2,3.0,50698.0,No,2,Yes,Divorced,18,College
1126,40,Finance,7,7,5.0,1,4.0,71482.0,No,1,No,Single,20,Bachelor
2382,25,Finance,39,9,2.0,5,4.0,46092.0,No,2,Yes,Single,32,Bachelor
44,19,Sales,32,3,4.0,2,4.0,30814.0,No,3,Yes,Single,47,Master
1766,20,HR,20,2,4.0,4,4.0,68176.0,No,2,No,Divorced,47,Master
2052,54,Engineering,15,12,8.0,4,3.0,141855.0,No,3,Yes,Married,27,Master
555,26,Sales,15,1,1.0,4,4.0,123278.0,No,3,Yes,Married,32,College
1349,30,Sales,3,11,2.0,5,2.0,61989.0,No,4,Yes,Single,28,Bachelor
1289,36,HR,39,5,4.0,4,2.0,97949.0,Yes,2,Yes,Married,32,Bachelor
2570,21,Finance,18,11,6.0,3,2.0,36654.0,Yes,1,No,Divorced,14,Master
525,36,Engineering,11,4,6.0,4,2.0,54946.0,No,3,Yes,Married,22,Below College
2251,22,Engineering,11,2,8.0,3,1.0,101016.0,No,2,No,Married,15,College
883,37,Engineering,2,9,3.0,3,2.0,54236.0,No,1,Yes,Single,33,College
1838,43,Sales,17,2,9.0,2,2.0,147420.0,No,4,No,Divorced,27,Master
557,19,Marketing,21,3,9.0,5,1.0,108764.0,No,1,Yes,Divorced,3,Master
1237,45,Engineering,26,10,5.0,5,4.0,37197.0,No,1,No,Married,11,Bachelor
198,21,Marketing,10,1,4.0,5,1.0,144952.0,Yes,1,No,Divorced,47,Doctor
423,33,HR,2,10,6.0,5,3.0,35690.0,No,3,No,Married,1,Below College
256,50,Marketing,9,6,1.0,2,4.0,100408.0,Yes,2,Yes,Single,27,College
465,30,Finance,32,6,7.0,5,2.0,67826.0,No,4,Yes,Divorced,7,Master
166,25,Finance,15,8,9.0,2,1.0,75179.0,No,4,No,Married,40,Master
2016,39,HR,39,10,8.0,4,4.0,71444.0,No,1,Yes,Divorced,16,Doctor
1835,26,Marketing,28,1,2.0,4,1.0,147582.0,No,2,Yes,Divorced,5,College
2240,31,Engineering,13,13,3.0,2,4.0,113790.0,Yes,1,Yes,Divorced,10,Doctor
255,41,Finance,17,11,7.0,4,4.0,60802.0,No,3,No,Single,38,Bachelor
702,29,Sales,32,10,7.0,5,2.0,123792.0,No,3,Yes,Married,38,Master
358,29,Engineering,12,12,7.0,5,4.0,74085.0,Yes,1,No,Single,22,Bachelor
1206,54,HR,10,12,9.0,4,4.0,58831.0,No,4,No,Divorced,29,Bachelor
2212,19,HR,13,12,5.0,2,4.0,48368.0,No,1,Yes,Divorced,48,Below College
2548,35,Marketing,6,3,6.0,4,4.0,86843.0,Yes,2,Yes,Married,8,Master
990,27,HR,7,13,6.0,2,3.0,72988.0,No,4,No,Divorced,25,Doctor
436,51,HR,22,13,2.0,1,3.0,31927.0,Yes,4,No,Single,47,Below College
426,38,Sales,36,1,3.0,2,3.0,106019.0,Yes,1,No,Married,13,Bachelor
2759,24,Sales,27,9,2.0,1,2.0,72986.0,No,1,Yes,Single,6,College
1705,33,Marketing,27,4,3.0,4,3.0,128097.0,No,2,Yes,Single,5,College
2270,33,Finance,25,3,,2,4.0,69566.0,No,1,Yes,Divorced,16,Doctor
1664,27,Marketing,13,1,6.0,4,2.0,62687.0,No,4,Yes,Married,18,Master
406,56,Marketing,34,11,1.0,1,2.0,98480.0,No,3,Yes,Divorced,35,Bachelor
619,33,Engineering,37,7,9.0,5,2.0,111144.0,Yes,4,Yes,Married,45,Below College
839,51,HR,29,13,7.0,4,1.0,34334.0,No,4,Yes,Single,41,Master
1881,29,Engineering,8,1,7.0,4,4.0,35271.0,No,4,No,Divorced,41,College
1550,53,Finance,17,4,7.0,3,4.0,47857.0,No,4,No,Single,49,Bachelor
1985,45,HR,15,1,8.0,2,3.0,83158.0,No,4,Yes,Single,21,College
1469,57,HR,39,8,3.0,2,3.0,95094.0,Yes,3,Yes,Single,27,Below College
2970,45,HR,27,6,9.0,1,4.0,138295.0,No,2,No,Divorced,30,College
838,43,Sales,39,6,5.0,4,3.0,125885.0,No,4,Yes,Married,33,Master
13,57,Engineering,6,8,7.0,2,4.0,119939.0,No,1,Yes,Single,33,College
2849,23,Finance,3,6,8.0,4,3.0,126847.0,No,3,Yes,Divorced,37,Bachelor
1854,56,HR,1,9,8.0,4,4.0,125833.0,Yes,1,Yes,Divorced,34,Doctor
643,30,HR,26,7,7.0,2,1.0,147062.0,Yes,1,Yes,Married,29,Master
2102,25,Sales,36,9,7.0,4,2.0,149080.0,No,2,No,Single,45,Bachelor
1629,55,Engineering,13,9,6.0,4,1.0,43746.0,No,2,Yes,Single,27,College
1987,25,Marketing,33,7,9.0,4,2.0,62174.0,No,2,No,Divorced,32,Bachelor
1116,25,Engineering,2,14,9.0,5,3.0,65070.0,No,1,Yes,Married,5,Master
214,20,Sales,17,6,8.0,1,2.0,117104.0,No,3,Yes,Divorced,32,Doctor
1733,58,Sales,24,10,5.0,3,2.0,96876.0,No,2,No,Divorced,31,Bachelor
947,57,HR,35,9,4.0,1,4.0,100509.0,No,1,No,Married,37,Doctor
2897,59,Sales,18,14,8.0,3,1.0,127464.0,Yes,1,Yes,Divorced,35,College
1278,47,Marketing,17,13,8.0,1,2.0,140848.0,No,3,No,Married,14,Master
288,39,Sales,35,10,6.0,4,1.0,101148.0,No,2,Yes,Married,14,Doctor
1913,36,Marketing,18,1,2.0,5,4.0,149895.0,No,4,Yes,Divorced,37,Doctor
2663,43,Marketing,31,10,1.0,2,2.0,43627.0,No,4,No,Divorced,42,Below College
1575,28,Finance,11,7,4.0,1,2.0,120312.0,No,3,No,Divorced,40,Doctor
2263,26,HR,4,12,2.0,1,2.0,53519.0,Yes,3,Yes,Divorced,26,Bachelor
2219,33,HR,33,7,7.0,5,4.0,102792.0,No,4,Yes,Divorced,6,Below College
258,28,Finance,29,6,7.0,2,4.0,73341.0,No,4,No,Married,20,College
52,53,Marketing,24,8,1.0,2,3.0,44800.0,No,4,No,Divorced,33,Below College
1286,29,Marketing,14,8,6.0,1,1.0,82492.0,No,1,No,Single,46,Bachelor
2576,28,Finance,21,6,2.0,3,3.0,57446.0,No,3,No,Divorced,35,Doctor
1102,46,Marketing,38,2,9.0,4,3.0,62483.0,No,3,Yes,Single,49,Master
1471,57,Engineering,35,7,7.0,2,4.0,60192.0,No,2,No,Divorced,10,Master
1847,29,Finance,24,1,3.0,4,4.0,67630.0,No,1,No,Divorced,40,Master
148,59,HR,22,3,8.0,3,2.0,,No,1,Yes,Divorced,30,Doctor
859,41,Engineering,20,7,3.0,3,3.0,101123.0,Yes,1,No,Single,22,College
641,45,HR,35,12,5.0,3,2.0,137163.0,No,1,Yes,Single,31,Bachelor
477,43,HR,31,14,6.0,5,4.0,111434.0,No,4,No,Married,3,College
160,44,Engineering,13,7,1.0,1,1.0,120932.0,No,2,No,Married,33,Bachelor
2964,38,Sales,24,6,4.0,4,4.0,115504.0,Yes,3,No,Single,5,Doctor
1140,45,Engineering,29,14,2.0,4,1.0,42018.0,No,4,Yes,Divorced,4,Below College
2211,42,Engineering,28,6,4.0,5,3.0,113552.0,Yes,4,No,Divorced,24,Master
318,50,HR,4,2,4.0,4,4.0,125654.0,No,1,No,Divorced,36,Below College
801,31,Marketing,5,14,3.0,3,3.0,41403.0,No,2,Yes,Divorced,13,Bachelor
264,52,HR,13,5,9.0,2,2.0,38645.0,No,2,No,Divorced,38,Doctor
717,51,HR,30,13,2.0,3,,108243.0,No,3,No,Single,3,Below College
1543,18,HR,21,1,2.0,4,2.0,50791.0,No,1,No,Married,4,Master
261,55,Finance,18,6,3.0,5,3.0,34753.0,No,1,Yes,Divorced,16,College
1446,57,Sales,16,10,8.0,1,2.0,122648.0,No,3,No,Married,38,College
1374,22,Engineering,10,3,6.0,3,1.0,129826.0,Yes,2,Yes,Married,15,Doctor
2494,38,Engineering,6,12,7.0,2,3.0,142319.0,Yes,1,Yes,Divorced,49,College
1969,33,Marketing,25,5,6.0,2,2.0,52163.0,No,4,No,Single,35,Doctor
2607,41,HR,17,12,7.0,5,1.0,119729.0,No,3,Yes,Married,25,Below College
2829,35,Finance,20,12,1.0,1,4.0,127367.0,No,1,No,Married,2,Below College
1513,57,HR,24,13,2.0,2,2.0,142885.0,No,3,Yes,Single,32,College
1241,43,Marketing,2,14,5.0,1,2.0,57785.0,No,1,No,Married,29,Master
1177,22,Sales,10,11,4.0,5,1.0,87956.0,No,2,No,Single,43,Master
1527,32,HR,23,9,8.0,5,1.0,90659.0,No,3,Yes,Single,8,Master
330,41,Finance,34,12,8.0,4,3.0,147296.0,No,2,Yes,Divorced,32,Doctor
2014,59,HR,26,9,6.0,3,1.0,39630.0,No,2,No,Single,35,Below College
114,18,Sales,21,4,7.0,2,4.0,111298.0,No,4,Yes,Divorced,4,College
2621,39,Marketing,2,2,9.0,4,1.0,112277.0,No,2,No,Single,35,College
2847,45,Engineering,18,12,5.0,4,1.0,86865.0,Yes,2,Yes,Single,49,Bachelor
1528,47,Finance,2,2,4.0,4,2.0,67790.0,No,4,Yes,Married,33,Bachelor
96,59,Finance,29,3,8.0,3,3.0,87395.0,No,4,Yes,Single,39,Master
2748,38,Finance,37,1,7.0,1,3.0,33554.0,No,2,No,Married,40,Bachelor
42,26,Finance,18,13,4.0,1,4.0,69958.0,No,2,No,Married,35,Master
1305,58,HR,32,6,8.0,2,3.0,117746.0,No,2,Yes,Married,46,Below College
2941,20,Sales,27,5,9.0,3,3.0,125658.0,No,4,Yes,Single,41,Master
2432,38,Engineering,22,5,3.0,3,1.0,122270.0,No,3,Yes,Single,20,Doctor
1502,31,Finance,5,13,7.0,2,3.0,98348.0,No,3,Yes,Married,28,Below College
2545,41,Marketing,34,12,6.0,3,2.0,123621.0,Yes,4,Yes,Single,10,Doctor
7,36,Sales,2,7,2.0,2,1.0,95377.0,No,2,Yes,Single,44,Bachelor
1928,18,HR,33,3,3.0,2,4.0,50828.0,Yes,4,No,Single,27,Bachelor
1143,52,Marketing,20,6,6.0,5,4.0,139371.0,No,4,No,Divorced,33,Bachelor
755,21,HR,21,6,9.0,5,1.0,65776.0,No,1,No,Single,10,Doctor
630,45,Finance,16,10,7.0,3,4.0,132549.0,No,4,Yes,Married,15,Doctor
2820,43,Sales,38,7,8.0,4,1.0,125263.0,No,2,No,Single,41,College
103,29,Marketing,38,10,7.0,1,1.0,53902.0,No,3,Yes,Married,39,Master
1980,51,HR,37,4,6.0,3,2.0,94099.0,No,4,No,Divorced,27,Doctor
995,53,Finance,23,11,4.0,2,4.0,120439.0,No,3,Yes,Divorced,13,Doctor
2037,56,Engineering,39,10,2.0,5,4.0,38951.0,No,4,No,Single,11,Doctor
2604,56,Engineering,32,14,4.0,1,2.0,41055.0,No,1,Yes,Single,31,Doctor
2319,51,HR,28,7,3.0,2,1.0,100977.0,No,2,No,Single,2,Below College
690,21,Engineering,18,1,6.0,1,1.0,77404.0,No,4,Yes,Divorced,24,Master
2216,48,Finance,39,12,6.0,3,3.0,70245.0,No,2,Yes,Married,2,Below College
2224,42,Finance,31,3,2.0,3,4.0,61977.0,No,4,No,Divorced,43,Doctor
2060,26,Engineering,23,9,1.0,4,1.0,83380.0,No,3,No,Divorced,29,Master
899,27,Sales,37,2,9.0,4,4.0,83276.0,No,4,No,Married,6,Below College
637,26,Finance,26,2,5.0,3,4.0,143094.0,No,2,Yes,Married,2,Below College
706,47,Sales,10,9,5.0,5,3.0,112159.0,Yes,2,Yes,Married,33,Doctor
1083,38,HR,18,11,4.0,5,3.0,72591.0,No,2,Yes,Single,24,Bachelor
1365,56,Marketing,23,10,7.0,5,2.0,125190.0,Yes,4,Yes,Married,37,Doctor
528,52,Finance,13,1,3.0,3,4.0,135912.0,No,3,No,Divorced,28,College
1462,22,HR,17,14,8.0,3,1.0,75785.0,No,3,Yes,Divorced,30,College
2516,36,Finance,4,4,3.0,2,4.0,40683.0,No,4,Yes,Married,5,College
79,46,Marketing,6,13,9.0,4,1.0,91377.0,No,3,No,Single,49,Master
615,28,Engineering,23,12,4.0,1,4.0,100585.0,No,4,No,Married,22,Bachelor
2147,37,Sales,11,12,6.0,3,4.0,107125.0,No,4,Yes,Married,26,College
2496,44,HR,7,13,6.0,5,3.0,38348.0,Yes,2,No,Single,21,Master
1527,32,HR,23,9,8.0,5,1.0,90659.0,No,3,Yes,Single,8,Master
496,56,Finance,26,12,1.0,3,3.0,83509.0,Yes,2,No,Married,37,Bachelor
2953,40,Sales,32,1,1.0,4,2.0,118424.0,No,4,Yes,Married,31,Below College
1561,40,Engineering,21,4,1.0,5,2.0,50948.0,No,4,No,Married,48,Below College
2478,25,Finance,27,8,1.0,2,1.0,41333.0,Yes,4,No,Divorced,41,Below College
1880,57,HR,30,10,8.0,3,4.0,103331.0,No,3,Yes,Married,30,Master
2993,43,Sales,28,5,4.0,1,4.0,119289.0,No,3,No,Married,37,College
625,25,HR,14,9,7.0,4,3.0,77234.0,No,2,No,Divorced,30,Below College
2377,45,Finance,36,12,4.0,1,1.0,66232.0,No,3,No,Single,32,Doctor
1124,51,HR,8,8,7.0,5,1.0,109698.0,No,3,Yes,Married,4,Below College
1175,29,Engineering,1,5,9.0,1,1.0,53178.0,Yes,2,Yes,Divorced,27,College
1848,59,Sales,38,8,1.0,5,2.0,98606.0,No,2,Yes,Single,20,Master
713,19,Marketing,28,3,5.0,5,2.0,144229.0,Yes,4,Yes,Divorced,33,Bachelor
660,42,Engineering,13,7,4.0,3,1.0,108727.0,Yes,4,No,Single,24,Doctor
532,53,Finance,2,5,8.0,2,1.0,83318.0,No,4,No,Divorced,22,Below College
1931,32,Engineering,30,3,3.0,4,2.0,91465.0,No,3,No,Married,43,Doctor
674,48,Finance,31,4,4.0,1,1.0,60269.0,Yes,2,Yes,Married,17,Doctor
1693,56,HR,7,6,9.0,1,3.0,59663.0,Yes,3,No,Divorced,3,College
88,41,HR,19,14,2.0,4,3.0,144759.0,No,4,Yes,Single,5,Doctor
1530,46,Finance,31,3,5.0,5,1.0,125343.0,Yes,3,No,Married,1,Below College
2954,57,HR,33,1,7.0,2,2.0,47401.0,No,4,No,Married,48,College
1583,20,Marketing,21,14,2.0,3,1.0,107627.0,No,2,No,Single,28,College
203,22,Engineering,36,1,2.0,4,1.0,56049.0,No,3,Yes,Divorced,27,Below College
934,47,Finance,4,11,5.0,3,4.0,87676.0,No,1,Yes,Single,11,Master
2220,20,Sales,12,13,3.0,2,1.0,73327.0,No,4,No,Divorced,22,Below College
40,42,Marketing,4,7,6.0,5,1.0,110118.0,No,1,Yes,Divorced,16,Below College
2620,47,Sales,9,3,6.0,5,3.0,59400.0,No,4,Yes,Married,9,Doctor
2390,57,Sales,24,1,2.0,2,4.0,43068.0,Yes,1,Yes,Married,3,Below College
2266,26,Engineering,28,12,8.0,2,2.0,72625.0,No,1,Yes,Single,20,College
1182,51,HR,2,4,6.0,4,3.0,63573.0,No,1,No,Married,10,Doctor
2047,51,Sales,13,8,1.0,5,2.0,128902.0,No,2,Yes,Divorced,47,Below College
546,29,Finance,5,8,3.0,3,3.0,53386.0,No,4,Yes,Divorced,20,Below College
911,32,Engineering,13,7,3.0,4,4.0,78762.0,No,3,Yes,Single,38,College
2580,33,Sales,20,5,6.0,2,1.0,144824.0,No,2,Yes,Single,12,Bachelor
2549,36,Finance,37,3,3.0,3,2.0,64519.0,No,3,No,Divorced,47,Below College
332,39,Engineering,21,2,5.0,1,3.0,88714.0,No,2,Yes,Single,29,Bachelor
2877,51,Engineering,13,14,9.0,5,1.0,34849.0,No,3,Yes,Divorced,28,Below College
2547,47,Finance,33,2,9.0,3,4.0,54660.0,No,1,No,Single,24,College
2388,48,Marketing,13,13,4.0,1,1.0,127772.0,No,3,Yes,Single,47,Master
366,39,Marketing,37,11,3.0,3,4.0,119595.0,Yes,4,Yes,Divorced,33,College
1339,54,Marketing,28,3,2.0,1,3.0,111451.0,No,1,Yes,Divorced,12,Doctor
1934,46,Engineering,37,11,4.0,3,4.0,76266.0,No,3,Yes,Married,13,Master
2656,31,Finance,21,1,5.0,5,2.0,42202.0,No,4,Yes,Married,46,Below College
2066,24,Marketing,13,6,4.0,1,2.0,118586.0,No,1,No,Divorced,6,Master
593,50,Marketing,11,13,5.0,2,2.0,58239.0,No,4,No,Single,46,Doctor
2971,45,Engineering,9,10,3.0,5,4.0,111823.0,No,2,No,Married,19,Bachelor
863,37,Engineering,2,9,7.0,2,2.0,37004.0,No,4,No,Divorced,29,Bachelor
2369,38,HR,15,13,7.0,2,2.0,34100.0,No,1,Yes,Single,37,College
2441,30,Engineering,5,13,9.0,5,4.0,140632.0,No,3,Yes,Married,36,Master
2631,59,Sales,12,3,3.0,5,2.0,30154.0,No,2,Yes,Married,3,Bachelor
1437,46,HR,15,1,4.0,3,1.0,47899.0,No,3,No,Married,13,Master
19,47,Sales,20,6,5.0,2,3.0,146903.0,No,4,Yes,Divorced,30,Below College
1380,21,Sales,6,12,1.0,5,3.0,36251.0,No,3,Yes,Single,31,Below College
2909,57,Engineering,32,3,6.0,3,2.0,137919.0,Yes,1,Yes,Married,48,College
726,50,HR,33,7,5.0,1,1.0,60339.0,No,1,Yes,Single,35,College
2318,21,Finance,29,2,2.0,1,3.0,33223.0,No,1,Yes,Divorced,47,Doctor
1814,29,Marketing,33,4,7.0,1,3.0,93886.0,No,2,Yes,Married,46,College
1186,34,Marketing,12,4,2.0,2,1.0,127065.0,No,1,No,Divorced,26,Below College
153,47,Engineering,19,6,3.0,5,2.0,102002.0,Yes,4,Yes,Divorced,29,Doctor
2143,57,Finance,14,12,8.0,2,3.0,146128.0,Yes,2,Yes,Divorced,8,Doctor
810,54,HR,35,3,8.0,1,2.0,80611.0,No,4,Yes,Divorced,48,College
2146,38,Finance,34,2,3.0,3,1.0,115566.0,No,2,Yes,Single,29,College
2699,56,Marketing,21,7,9.0,3,2.0,47813.0,No,4,No,Single,25,Doctor
1191,34,Sales,24,6,1.0,3,4.0,63978.0,No,4,No,Married,21,Below College
584,45,Engineering,5,5,1.0,5,3.0,76696.0,No,4,Yes,Married,4,Doctor
2257,28,Finance,19,4,4.0,5,4.0,69761.0,No,3,Yes,Single,19,Master
1257,37,HR,1,3,8.0,3,4.0,134765.0,No,4,Yes,Single,8,Below College
603,52,Sales,15,1,1.0,1,1.0,149509.0,Yes,3,No,Married,44,Bachelor
2416,28,Engineering,38,13,3.0,3,2.0,36122.0,No,1,Yes,Married,18,Doctor
1614,24,Sales,5,10,6.0,4,4.0,120680.0,No,3,Yes,Married,48,Bachelor
1770,32,HR,38,6,8.0,2,2.0,56295.0,No,2,No,Married,7,College
177,58,Engineering,29,11,6.0,5,1.0,127409.0,No,3,No,Single,25,College
1779,31,Finance,37,13,6.0,4,,35293.0,No,1,No,Divorced,27,Below College
2248,40,Finance,13,7,4.0,2,1.0,70888.0,No,1,Yes,Married,33,Master
232,45,Sales,17,10,5.0,2,1.0,141157.0,No,1,Yes,Single,23,Doctor
275,53,Sales,26,10,5.0,4,2.0,65169.0,No,3,No,Married,35,College
2923,21,Marketing,33,1,3.0,3,3.0,96629.0,No,3,No,Married,26,Below College
1654,58,Engineering,21,11,8.0,3,2.0,104426.0,No,1,Yes,Single,20,Master
1807,27,Engineering,14,11,8.0,2,1.0,53552.0,No,1,No,Divorced,30,Master
2044,50,Marketing,24,2,4.0,1,1.0,127660.0,No,1,Yes,Single,5,Master
984,50,HR,32,3,3.0,2,2.0,141713.0,No,3,No,Divorced,42,Master
679,54,Marketing,23,5,1.0,2,3.0,65702.0,No,4,Yes,Divorced,5,Below College
1072,34,Sales,35,6,9.0,3,3.0,76652.0,No,2,Yes,Single,40,Bachelor
1408,58,Marketing,15,3,1.0,2,1.0,125808.0,No,2,Yes,Single,30,Bachelor
539,48,Marketing,16,5,2.0,4,4.0,63699.0,Yes,3,No,Single,32,Below College
2622,45,Finance,37,4,3.0,4,1.0,148692.0,No,2,Yes,Single,37,College
47,24,Finance,36,5,7.0,5,2.0,131081.0,No,2,Yes,Divorced,8,Doctor
1866,46,Finance,28,7,7.0,2,3.0,47938.0,No,2,Yes,Divorced,32,College
2677,34,HR,25,4,6.0,5,2.0,146752.0,No,3,No,Divorced,17,Below College
1063,43,Finance,39,6,2.0,4,4.0,110984.0,No,4,No,Single,42,Doctor
383,57,Finance,8,7,4.0,3,2.0,111454.0,No,3,Yes,Divorced,49,Bachelor
457,54,Engineering,21,13,8.0,3,4.0,102631.0,Yes,3,No,Single,24,College
1164,46,Sales,8,12,2.0,5,1.0,81397.0,No,2,No,Divorced,2,Below College
21,19,Marketing,37,9,9.0,4,1.0,118249.0,No,1,No,Single,29,Bachelor
976,56,HR,34,1,3.0,2,4.0,63124.0,Yes,4,Yes,Divorced,21,College
2233,21,Marketing,39,13,4.0,1,2.0,95124.0,No,2,Yes,Married,47,Doctor
1232,24,Engineering,7,2,1.0,5,2.0,146720.0,No,3,No,Divorced,4,Master
471,34,Marketing,25,2,4.0,2,1.0,98106.0,No,4,No,Married,7,Master
1946,19,Finance,33,14,4.0,5,3.0,65344.0,Yes,1,No,Divorced,18,Master
1669,50,Marketing,18,9,5.0,3,2.0,84911.0,No,1,No,Single,7,Doctor
2515,23,Finance,24,8,4.0,3,4.0,82616.0,No,3,Yes,Married,18,Below College
2032,54,HR,33,3,2.0,5,2.0,119067.0,No,1,Yes,Single,15,Doctor
757,20,Engineering,3,14,7.0,5,4.0,111787.0,Yes,4,No,Divorced,41,Bachelor
646,35,Finance,22,1,6.0,3,3.0,63103.0,No,3,Yes,Married,15,Doctor
1015,57,Finance,31,4,6.0,1,3.0,115694.0,No,3,No,Single,3,Below College
2583,20,Marketing,34,14,2.0,1,4.0,140196.0,No,3,Yes,Divorced,49,College
1672,30,Finance,32,2,2.0,1,3.0,124165.0,No,3,Yes,Divorced,7,Master
1252,41,Sales,30,4,5.0,5,4.0,54887.0,Yes,4,No,Single,15,College
545,35,Sales,13,10,8.0,4,3.0,117350.0,No,2,No,Married,19,Below College
69,31,Engineering,6,6,8.0,5,3.0,121450.0,No,2,Yes,Single,24,Below College
139,32,Finance,7,3,4.0,2,2.0,126421.0,No,1,Yes,Divorced,45,Master
2245,49,Engineering,7,13,7.0,1,4.0,52151.0,No,3,Yes,Divorced,2,Doctor
1125,50,Marketing,33,13,6.0,4,1.0,46058.0,No,1,Yes,Divorced,30,Doctor
1578,31,Finance,27,10,9.0,1,4.0,41809.0,No,3,No,Divorced,1,Below College
1157,24,Marketing,27,13,8.0,2,2.0,115425.0,Yes,1,Yes,Divorced,26,College
2173,43,HR,34,2,6.0,5,2.0,65963.0,No,1,Yes,Married,40,Bachelor
983,44,Sales,6,3,9.0,5,2.0,55402.0,Yes,1,Yes,Single,24,Bachelor
178,29,Marketing,26,5,8.0,1,1.0,78575.0,No,2,No,Single,5,College
1035,59,Sales,27,9,5.0,4,3.0,132210.0,Yes,4,Yes,Single,26,College
970,25,Marketing,3,11,5.0,3,3.0,53849.0,No,4,No,Married,27,Bachelor
2280,53,Finance,13,8,9.0,2,4.0,76623.0,No,1,Yes,Single,11,Doctor
1122,27,Engineering,11,2,2.0,1,3.0,148414.0,No,4,Yes,Divorced,5,College
1454,25,Marketing,6,10,4.0,3,3.0,48648.0,No,1,No,Divorced,10,Bachelor
239,24,Marketing,4,11,5.0,1,4.0,80522.0,Yes,4,No,Married,28,Doctor
2600,23,Marketing,13,2,2.0,4,3.0,132114.0,Yes,2,No,Married,25,College
1699,25,Marketing,21,6,8.0,1,4.0,93211.0,No,1,Yes,Divorced,40,Below College
346,43,HR,12,4,9.0,1,3.0,128415.0,No,4,No,Divorced,45,Master
389,34,Finance,35,11,4.0,2,2.0,44546.0,No,1,Yes,Single,3,Below College
2433,52,HR,20,12,7.0,1,1.0,138447.0,Yes,1,No,Divorced,15,Below College
2616,38,Marketing,31,11,8.0,2,4.0,132814.0,No,2,No,Married,7,College
55,19,Engineering,13,13,7.0,5,2.0,141268.0,Yes,3,No,Divorced,27,Doctor
623,41,Engineering,35,5,1.0,5,4.0,92934.0,No,3,No,Divorced,33,Bachelor
1758,19,Sales,15,14,2.0,2,4.0,128505.0,No,2,Yes,Divorced,32,College
306,34,Engineering,20,9,1.0,4,3.0,84249.0,No,4,Yes,Single,37,Doctor
2162,40,Finance,35,6,5.0,4,2.0,135894.0,No,3,Yes,Single,12,Doctor
676,55,Marketing,23,5,4.0,3,4.0,126993.0,No,4,No,Divorced,16,Doctor
1621,42,Marketing,12,1,8.0,2,4.0,67232.0,No,4,Yes,Divorced,29,College
2670,58,Marketing,17,12,2.0,3,3.0,141689.0,No,3,Yes,Married,43,Below College
2023,32,HR,31,2,6.0,5,4.0,142882.0,Yes,1,No,Divorced,13,Below College
1203,46,Engineering,13,12,2.0,4,3.0,136885.0,Yes,4,Yes,Divorced,25,Doctor
1459,54,Marketing,8,2,6.0,1,4.0,94912.0,No,1,Yes,Divorced,25,Below College
339,34,Finance,13,2,1.0,4,1.0,136075.0,No,2,No,Married,18,Bachelor
1763,56,Finance,29,13,8.0,1,1.0,32590.0,No,1,Yes,Married,31,Doctor
1964,32,Sales,23,6,1.0,5,2.0,94372.0,No,2,Yes,Single,25,Doctor
2045,22,Marketing,17,4,4.0,2,1.0,148825.0,No,1,No,Divorced,30,Below College
638,50,Finance,17,4,5.0,3,3.0,87304.0,No,3,Yes,Single,48,Doctor
118,20,Finance,1,11,2.0,2,3.0,125881.0,No,3,Yes,Single,14,Bachelor
2035,36,Finance,12,12,3.0,1,2.0,131929.0,No,3,No,Divorced,8,Master
2430,38,HR,4,10,9.0,3,1.0,58082.0,No,2,No,Divorced,40,Master
132,56,Engineering,7,11,6.0,1,1.0,119142.0,No,2,Yes,Married,36,Below College
1447,42,Finance,13,7,7.0,2,4.0,132230.0,No,4,No,Divorced,3,Doctor
1800,18,Sales,21,9,6.0,5,4.0,123657.0,No,4,Yes,Married,5,Master
1865,25,Sales,29,8,8.0,2,4.0,124859.0,No,2,No,Married,6,Doctor
2961,46,Finance,13,7,3.0,1,2.0,41971.0,No,2,Yes,Married,19,Bachelor
2749,25,Marketing,32,10,9.0,2,1.0,88568.0,No,1,No,Divorced,2,Below College
2510,51,Engineering,2,5,3.0,3,4.0,90240.0,Yes,4,No,Divorced,44,Doctor
766,35,Engineering,23,8,7.0,3,2.0,87155.0,No,2,Yes,Married,9,Bachelor
1088,37,Engineering,34,8,3.0,2,1.0,138497.0,No,2,No,Divorced,39,Master
